Vehicle_ID,Time_sec,X_coord,Y_coord,Length_m,Width_m,Class,Gore_X,Gore_Y
53,26,62.37,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,27,62.69,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,28,63.43,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,29,63.8,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,30,65.22,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,31,72.28,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,32,81.2,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,33,95.16,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,34,102.2,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,35,112.28,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,36,121.47,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,37,126.65,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,38,139.58,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,39,145.27,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,40,155.01,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,41,165.62,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,42,176.9,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,43,188.79,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,44,196.32,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,45,201.42,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,46,213.66,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,47,224.01,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,48,237.37,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,49,250.59,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,50,264.02,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,51,273.87,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,52,282.21,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,53,295.12,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,54,304.64,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,55,311.47,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,56,325.02,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,57,338.85,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,58,348.51,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
53,59,354.27,8.91,2.0,0.8,Two-Wheeler,50.0,5.0
54,0,40.6,8.04,12.0,2.5,Bus,50.0,5.0
54,1,41.08,8.04,12.0,2.5,Bus,50.0,5.0
54,2,41.31,8.04,12.0,2.5,Bus,50.0,5.0
54,3,43.08,8.04,12.0,2.5,Bus,50.0,5.0
54,4,43.92,8.04,12.0,2.5,Bus,50.0,5.0
54,5,45.05,8.04,12.0,2.5,Bus,50.0,5.0
54,6,46.99,8.04,12.0,2.5,Bus,50.0,5.0
54,7,47.21,8.04,12.0,2.5,Bus,50.0,5.0
54,8,48.54,8.04,12.0,2.5,Bus,50.0,5.0
54,9,48.78,8.04,12.0,2.5,Bus,50.0,5.0
54,10,49.6,8.04,12.0,2.5,Bus,50.0,5.0
54,11,51.23,8.04,12.0,2.5,Bus,50.0,5.0
54,12,52.15,8.04,12.0,2.5,Bus,50.0,5.0
54,13,54.14,8.04,12.0,2.5,Bus,50.0,5.0
54,14,55.31,8.04,12.0,2.5,Bus,50.0,5.0
54,15,56.02,8.04,12.0,2.5,Bus,50.0,5.0
54,16,56.53,8.04,12.0,2.5,Bus,50.0,5.0
54,17,57.3,8.04,12.0,2.5,Bus,50.0,5.0
54,18,58.11,8.04,12.0,2.5,Bus,50.0,5.0
54,19,58.34,8.04,12.0,2.5,Bus,50.0,5.0
54,20,59.14,8.04,12.0,2.5,Bus,50.0,5.0
54,21,60.12,8.04,12.0,2.5,Bus,50.0,5.0
54,22,61.6,8.04,12.0,2.5,Bus,50.0,5.0
54,23,62.94,8.04,12.0,2.5,Bus,50.0,5.0
54,24,64.39,8.04,12.0,2.5,Bus,50.0,5.0
54,25,64.51,8.04,12.0,2.5,Bus,50.0,5.0
54,26,65.02,8.04,12.0,2.5,Bus,50.0,5.0
54,27,76.64,8.04,12.0,2.5,Bus,50.0,5.0
54,28,86.48,8.04,12.0,2.5,Bus,50.0,5.0
54,29,91.53,8.04,12.0,2.5,Bus,50.0,5.0
54,30,104.57,8.04,12.0,2.5,Bus,50.0,5.0
54,31,117.3,8.04,12.0,2.5,Bus,50.0,5.0
54,32,127.79,8.04,12.0,2.5,Bus,50.0,5.0
54,33,133.45,8.04,12.0,2.5,Bus,50.0,5.0
54,34,146.12,8.04,12.0,2.5,Bus,50.0,5.0
54,35,156.95,8.04,12.0,2.5,Bus,50.0,5.0
54,36,169.77,8.04,12.0,2.5,Bus,50.0,5.0
54,37,182.29,8.04,12.0,2.5,Bus,50.0,5.0
54,38,195.32,8.04,12.0,2.5,Bus,50.0,5.0
54,39,205.5,8.04,12.0,2.5,Bus,50.0,5.0
54,40,211.9,8.04,12.0,2.5,Bus,50.0,5.0
54,41,223.62,8.04,12.0,2.5,Bus,50.0,5.0
54,42,234.82,8.04,12.0,2.5,Bus,50.0,5.0
54,43,247.24,8.04,12.0,2.5,Bus,50.0,5.0
54,44,253.94,8.04,12.0,2.5,Bus,50.0,5.0
54,45,260.89,8.04,12.0,2.5,Bus,50.0,5.0
54,46,274.8,8.04,12.0,2.5,Bus,50.0,5.0
54,47,287.3,8.04,12.0,2.5,Bus,50.0,5.0
54,48,301.38,8.04,12.0,2.5,Bus,50.0,5.0
54,49,313.96,8.04,12.0,2.5,Bus,50.0,5.0
54,50,324.94,8.04,12.0,2.5,Bus,50.0,5.0
54,51,336.48,8.04,12.0,2.5,Bus,50.0,5.0
54,52,350.37,8.04,12.0,2.5,Bus,50.0,5.0
54,53,361.16,8.04,12.0,2.5,Bus,50.0,5.0
54,54,372.48,8.04,12.0,2.5,Bus,50.0,5.0
54,55,379.05,8.04,12.0,2.5,Bus,50.0,5.0
54,56,388.78,8.04,12.0,2.5,Bus,50.0,5.0
54,57,400.95,8.04,12.0,2.5,Bus,50.0,5.0
54,58,408.66,8.04,12.0,2.5,Bus,50.0,5.0
54,59,415.68,8.04,12.0,2.5,Bus,50.0,5.0
55,0,38.53,2.42,5.0,2.0,SUV,50.0,5.0
55,1,39.44,2.42,5.0,2.0,SUV,50.0,5.0
55,2,41.26,2.42,5.0,2.0,SUV,50.0,5.0
55,3,42.33,2.42,5.0,2.0,SUV,50.0,5.0
55,4,42.78,2.42,5.0,2.0,SUV,50.0,5.0
55,5,43.03,2.42,5.0,2.0,SUV,50.0,5.0
55,6,44.45,2.42,5.0,2.0,SUV,50.0,5.0
55,7,45.28,2.42,5.0,2.0,SUV,50.0,5.0
55,8,46.94,2.42,5.0,2.0,SUV,50.0,5.0
55,9,48.3,2.42,5.0,2.0,SUV,50.0,5.0
55,10,49.91,2.42,5.0,2.0,SUV,50.0,5.0
55,11,50.52,2.42,5.0,2.0,SUV,50.0,5.0
55,12,51.94,2.42,5.0,2.0,SUV,50.0,5.0
55,13,52.54,2.42,5.0,2.0,SUV,50.0,5.0
55,14,54.43,2.42,5.0,2.0,SUV,50.0,5.0
55,15,55.74,2.42,5.0,2.0,SUV,50.0,5.0
55,16,56.45,2.42,5.0,2.0,SUV,50.0,5.0
55,17,57.06,2.42,5.0,2.0,SUV,50.0,5.0
55,18,57.53,2.42,5.0,2.0,SUV,50.0,5.0
55,19,58.95,2.42,5.0,2.0,SUV,50.0,5.0
55,20,59.46,2.42,5.0,2.0,SUV,50.0,5.0
55,21,60.69,2.42,5.0,2.0,SUV,50.0,5.0
55,22,61.3,2.42,5.0,2.0,SUV,50.0,5.0
55,23,62.65,2.42,5.0,2.0,SUV,50.0,5.0
55,24,64.3,2.42,5.0,2.0,SUV,50.0,5.0
55,25,65.88,2.42,5.0,2.0,SUV,50.0,5.0
55,26,78.49,2.42,5.0,2.0,SUV,50.0,5.0
55,27,85.37,2.42,5.0,2.0,SUV,50.0,5.0
55,28,91.25,2.42,5.0,2.0,SUV,50.0,5.0
55,29,103.24,2.42,5.0,2.0,SUV,50.0,5.0
55,30,111.92,2.42,5.0,2.0,SUV,50.0,5.0
55,31,121.25,2.42,5.0,2.0,SUV,50.0,5.0
55,32,126.56,2.42,5.0,2.0,SUV,50.0,5.0
55,33,134.15,2.42,5.0,2.0,SUV,50.0,5.0
55,34,139.49,2.42,5.0,2.0,SUV,50.0,5.0
55,35,153.28,2.42,5.0,2.0,SUV,50.0,5.0
55,36,160.72,2.42,5.0,2.0,SUV,50.0,5.0
55,37,171.29,2.42,5.0,2.0,SUV,50.0,5.0
55,38,176.68,2.42,5.0,2.0,SUV,50.0,5.0
55,39,188.35,2.42,5.0,2.0,SUV,50.0,5.0
55,40,196.58,2.42,5.0,2.0,SUV,50.0,5.0
55,41,210.56,2.42,5.0,2.0,SUV,50.0,5.0
55,42,224.44,2.42,5.0,2.0,SUV,50.0,5.0
55,43,232.69,2.42,5.0,2.0,SUV,50.0,5.0
55,44,246.7,2.42,5.0,2.0,SUV,50.0,5.0
55,45,261.66,2.42,5.0,2.0,SUV,50.0,5.0
55,46,274.92,2.42,5.0,2.0,SUV,50.0,5.0
55,47,288.37,2.42,5.0,2.0,SUV,50.0,5.0
55,48,295.86,2.42,5.0,2.0,SUV,50.0,5.0
55,49,306.62,2.42,5.0,2.0,SUV,50.0,5.0
55,50,312.3,2.42,5.0,2.0,SUV,50.0,5.0
55,51,318.24,2.42,5.0,2.0,SUV,50.0,5.0
55,52,333.23,2.42,5.0,2.0,SUV,50.0,5.0
55,53,341.5,2.42,5.0,2.0,SUV,50.0,5.0
55,54,353.98,2.42,5.0,2.0,SUV,50.0,5.0
55,55,367.05,2.42,5.0,2.0,SUV,50.0,5.0
55,56,380.63,2.42,5.0,2.0,SUV,50.0,5.0
55,57,395.6,2.42,5.0,2.0,SUV,50.0,5.0
55,58,403.02,2.42,5.0,2.0,SUV,50.0,5.0
55,59,408.42,2.42,5.0,2.0,SUV,50.0,5.0
56,0,41.26,1.3,4.0,1.8,Car,50.0,5.0
56,1,42.05,1.3,4.0,1.8,Car,50.0,5.0
56,2,43.64,1.3,4.0,1.8,Car,50.0,5.0
56,3,44.81,1.3,4.0,1.8,Car,50.0,5.0
56,4,45.51,1.3,4.0,1.8,Car,50.0,5.0
56,5,46.85,1.3,4.0,1.8,Car,50.0,5.0
56,6,47.39,1.3,4.0,1.8,Car,50.0,5.0
56,7,47.52,1.3,4.0,1.8,Car,50.0,5.0
56,8,49.07,1.3,4.0,1.8,Car,50.0,5.0
56,9,50.35,1.3,4.0,1.8,Car,50.0,5.0
56,10,51.9,1.3,4.0,1.8,Car,50.0,5.0
56,11,52.08,1.3,4.0,1.8,Car,50.0,5.0
56,12,53.77,1.3,4.0,1.8,Car,50.0,5.0
56,13,55.04,1.3,4.0,1.8,Car,50.0,5.0
56,14,56.21,1.3,4.0,1.8,Car,50.0,5.0
56,15,57.5,1.3,4.0,1.8,Car,50.0,5.0
56,16,59.24,1.3,4.0,1.8,Car,50.0,5.0
56,17,60.46,1.3,4.0,1.8,Car,50.0,5.0
56,18,61.66,1.3,4.0,1.8,Car,50.0,5.0
56,19,63.65,1.3,4.0,1.8,Car,50.0,5.0
56,20,65.18,1.3,4.0,1.8,Car,50.0,5.0
56,21,74.61,1.3,4.0,1.8,Car,50.0,5.0
56,22,86.68,1.3,4.0,1.8,Car,50.0,5.0
56,23,95.57,1.3,4.0,1.8,Car,50.0,5.0
56,24,102.86,1.3,4.0,1.8,Car,50.0,5.0
56,25,113.83,1.3,4.0,1.8,Car,50.0,5.0
56,26,128.11,1.3,4.0,1.8,Car,50.0,5.0
56,27,142.4,1.3,4.0,1.8,Car,50.0,5.0
56,28,150.82,1.3,4.0,1.8,Car,50.0,5.0
56,29,161.1,1.3,4.0,1.8,Car,50.0,5.0
56,30,168.22,1.3,4.0,1.8,Car,50.0,5.0
56,31,183.17,1.3,4.0,1.8,Car,50.0,5.0
56,32,197.98,1.3,4.0,1.8,Car,50.0,5.0
56,33,209.48,1.3,4.0,1.8,Car,50.0,5.0
56,34,222.52,1.3,4.0,1.8,Car,50.0,5.0
56,35,234.67,1.3,4.0,1.8,Car,50.0,5.0
56,36,245.6,1.3,4.0,1.8,Car,50.0,5.0
56,37,251.14,1.3,4.0,1.8,Car,50.0,5.0
56,38,260.69,1.3,4.0,1.8,Car,50.0,5.0
56,39,272.43,1.3,4.0,1.8,Car,50.0,5.0
56,40,284.21,1.3,4.0,1.8,Car,50.0,5.0
56,41,292.94,1.3,4.0,1.8,Car,50.0,5.0
56,42,307.36,1.3,4.0,1.8,Car,50.0,5.0
56,43,314.03,1.3,4.0,1.8,Car,50.0,5.0
56,44,324.03,1.3,4.0,1.8,Car,50.0,5.0
56,45,335.94,1.3,4.0,1.8,Car,50.0,5.0
56,46,347.91,1.3,4.0,1.8,Car,50.0,5.0
56,47,359.4,1.3,4.0,1.8,Car,50.0,5.0
56,48,367.15,1.3,4.0,1.8,Car,50.0,5.0
56,49,373.72,1.3,4.0,1.8,Car,50.0,5.0
56,50,385.07,1.3,4.0,1.8,Car,50.0,5.0
56,51,396.07,1.3,4.0,1.8,Car,50.0,5.0
56,52,402.86,1.3,4.0,1.8,Car,50.0,5.0
56,53,414.91,1.3,4.0,1.8,Car,50.0,5.0
56,54,424.46,1.3,4.0,1.8,Car,50.0,5.0
56,55,436.14,1.3,4.0,1.8,Car,50.0,5.0
56,56,449.52,1.3,4.0,1.8,Car,50.0,5.0
56,57,456.21,1.3,4.0,1.8,Car,50.0,5.0
56,58,461.4,1.3,4.0,1.8,Car,50.0,5.0
56,59,474.2,1.3,4.0,1.8,Car,50.0,5.0
57,0,62.66,7.0,4.0,1.8,Car,50.0,5.0
57,1,64.29,7.0,4.0,1.8,Car,50.0,5.0
57,2,66.21,7.0,4.0,1.8,Car,50.0,5.0
57,3,76.57,7.0,4.0,1.8,Car,50.0,5.0
57,4,86.46,7.0,4.0,1.8,Car,50.0,5.0
57,5,95.48,7.0,4.0,1.8,Car,50.0,5.0
57,6,102.01,7.0,4.0,1.8,Car,50.0,5.0
57,7,112.74,7.0,4.0,1.8,Car,50.0,5.0
57,8,120.51,7.0,4.0,1.8,Car,50.0,5.0
57,9,134.72,7.0,4.0,1.8,Car,50.0,5.0
57,10,145.55,7.0,4.0,1.8,Car,50.0,5.0
57,11,156.48,7.0,4.0,1.8,Car,50.0,5.0
57,12,165.03,7.0,4.0,1.8,Car,50.0,5.0
57,13,170.55,7.0,4.0,1.8,Car,50.0,5.0
57,14,175.87,7.0,4.0,1.8,Car,50.0,5.0
57,15,185.1,7.0,4.0,1.8,Car,50.0,5.0
57,16,190.95,7.0,4.0,1.8,Car,50.0,5.0
57,17,202.02,7.0,4.0,1.8,Car,50.0,5.0
57,18,215.83,7.0,4.0,1.8,Car,50.0,5.0
57,19,229.66,7.0,4.0,1.8,Car,50.0,5.0
57,20,241.25,7.0,4.0,1.8,Car,50.0,5.0
57,21,248.36,7.0,4.0,1.8,Car,50.0,5.0
57,22,261.99,7.0,4.0,1.8,Car,50.0,5.0
57,23,275.85,7.0,4.0,1.8,Car,50.0,5.0
57,24,282.82,7.0,4.0,1.8,Car,50.0,5.0
57,25,295.19,7.0,4.0,1.8,Car,50.0,5.0
57,26,303.06,7.0,4.0,1.8,Car,50.0,5.0
57,27,316.08,7.0,4.0,1.8,Car,50.0,5.0
57,28,331.05,7.0,4.0,1.8,Car,50.0,5.0
57,29,336.35,7.0,4.0,1.8,Car,50.0,5.0
57,30,350.33,7.0,4.0,1.8,Car,50.0,5.0
57,31,361.55,7.0,4.0,1.8,Car,50.0,5.0
57,32,376.29,7.0,4.0,1.8,Car,50.0,5.0
57,33,385.94,7.0,4.0,1.8,Car,50.0,5.0
57,34,399.41,7.0,4.0,1.8,Car,50.0,5.0
57,35,405.04,7.0,4.0,1.8,Car,50.0,5.0
57,36,413.39,7.0,4.0,1.8,Car,50.0,5.0
57,37,419.06,7.0,4.0,1.8,Car,50.0,5.0
57,38,433.81,7.0,4.0,1.8,Car,50.0,5.0
57,39,446.98,7.0,4.0,1.8,Car,50.0,5.0
57,40,460.51,7.0,4.0,1.8,Car,50.0,5.0
57,41,474.89,7.0,4.0,1.8,Car,50.0,5.0
57,42,480.74,7.0,4.0,1.8,Car,50.0,5.0
57,43,489.59,7.0,4.0,1.8,Car,50.0,5.0
57,44,495.3,7.0,4.0,1.8,Car,50.0,5.0
57,45,502.41,7.0,4.0,1.8,Car,50.0,5.0
57,46,509.71,7.0,4.0,1.8,Car,50.0,5.0
57,47,519.4,7.0,4.0,1.8,Car,50.0,5.0
57,48,527.08,7.0,4.0,1.8,Car,50.0,5.0
57,49,533.09,7.0,4.0,1.8,Car,50.0,5.0
57,50,539.77,7.0,4.0,1.8,Car,50.0,5.0
57,51,546.24,7.0,4.0,1.8,Car,50.0,5.0
57,52,560.97,7.0,4.0,1.8,Car,50.0,5.0
57,53,573.56,7.0,4.0,1.8,Car,50.0,5.0
57,54,588.24,7.0,4.0,1.8,Car,50.0,5.0
57,55,597.64,7.0,4.0,1.8,Car,50.0,5.0
57,56,605.42,7.0,4.0,1.8,Car,50.0,5.0
57,57,618.41,7.0,4.0,1.8,Car,50.0,5.0
57,58,626.67,7.0,4.0,1.8,Car,50.0,5.0
57,59,634.66,7.0,4.0,1.8,Car,50.0,5.0
58,0,30.82,1.3,5.0,2.0,SUV,50.0,5.0
58,1,39.37,1.3,5.0,2.0,SUV,50.0,5.0
58,2,40.75,1.3,5.0,2.0,SUV,50.0,5.0
58,3,40.97,1.3,5.0,2.0,SUV,50.0,5.0
58,4,41.47,1.3,5.0,2.0,SUV,50.0,5.0
58,5,43.1,1.3,5.0,2.0,SUV,50.0,5.0
58,6,43.48,1.3,5.0,2.0,SUV,50.0,5.0
58,7,44.24,1.3,5.0,2.0,SUV,50.0,5.0
58,8,45.98,1.3,5.0,2.0,SUV,50.0,5.0
58,9,46.37,1.3,5.0,2.0,SUV,50.0,5.0
58,10,46.63,1.3,5.0,2.0,SUV,50.0,5.0
58,11,47.65,1.3,5.0,2.0,SUV,50.0,5.0
58,12,48.32,1.3,5.0,2.0,SUV,50.0,5.0
58,13,49.5,1.3,5.0,2.0,SUV,50.0,5.0
58,14,51.12,1.3,5.0,2.0,SUV,50.0,5.0
58,15,51.48,1.3,5.0,2.0,SUV,50.0,5.0
58,16,52.69,1.3,5.0,2.0,SUV,50.0,5.0
58,17,53.75,1.3,5.0,2.0,SUV,50.0,5.0
58,18,54.12,1.3,5.0,2.0,SUV,50.0,5.0
58,19,55.41,1.3,5.0,2.0,SUV,50.0,5.0
58,20,56.03,1.3,5.0,2.0,SUV,50.0,5.0
58,21,57.05,1.3,5.0,2.0,SUV,50.0,5.0
58,22,57.31,1.3,5.0,2.0,SUV,50.0,5.0
58,23,58.28,1.3,5.0,2.0,SUV,50.0,5.0
58,24,58.96,1.3,5.0,2.0,SUV,50.0,5.0
58,25,60.63,1.3,5.0,2.0,SUV,50.0,5.0
58,26,60.84,1.3,5.0,2.0,SUV,50.0,5.0
58,27,61.73,1.3,5.0,2.0,SUV,50.0,5.0
58,28,62.7,1.3,5.0,2.0,SUV,50.0,5.0
58,29,64.18,1.3,5.0,2.0,SUV,50.0,5.0
58,30,65.37,1.3,5.0,2.0,SUV,50.0,5.0
58,31,77.04,1.3,5.0,2.0,SUV,50.0,5.0
58,32,89.81,1.3,5.0,2.0,SUV,50.0,5.0
58,33,103.44,1.3,5.0,2.0,SUV,50.0,5.0
58,34,111.57,1.3,5.0,2.0,SUV,50.0,5.0
58,35,121.95,1.3,5.0,2.0,SUV,50.0,5.0
58,36,135.36,1.3,5.0,2.0,SUV,50.0,5.0
58,37,150.25,1.3,5.0,2.0,SUV,50.0,5.0
58,38,164.15,1.3,5.0,2.0,SUV,50.0,5.0
58,39,172.86,1.3,5.0,2.0,SUV,50.0,5.0
58,40,179.81,1.3,5.0,2.0,SUV,50.0,5.0
58,41,189.71,1.3,5.0,2.0,SUV,50.0,5.0
58,42,202.12,1.3,5.0,2.0,SUV,50.0,5.0
58,43,212.05,1.3,5.0,2.0,SUV,50.0,5.0
58,44,221.88,1.3,5.0,2.0,SUV,50.0,5.0
58,45,235.26,1.3,5.0,2.0,SUV,50.0,5.0
58,46,243.88,1.3,5.0,2.0,SUV,50.0,5.0
58,47,257.47,1.3,5.0,2.0,SUV,50.0,5.0
58,48,266.54,1.3,5.0,2.0,SUV,50.0,5.0
58,49,274.82,1.3,5.0,2.0,SUV,50.0,5.0
58,50,284.36,1.3,5.0,2.0,SUV,50.0,5.0
58,51,296.99,1.3,5.0,2.0,SUV,50.0,5.0
58,52,303.25,1.3,5.0,2.0,SUV,50.0,5.0
58,53,310.21,1.3,5.0,2.0,SUV,50.0,5.0
58,54,324.73,1.3,5.0,2.0,SUV,50.0,5.0
58,55,331.48,1.3,5.0,2.0,SUV,50.0,5.0
58,56,342.16,1.3,5.0,2.0,SUV,50.0,5.0
58,57,352.95,1.3,5.0,2.0,SUV,50.0,5.0
58,58,362.85,1.3,5.0,2.0,SUV,50.0,5.0
58,59,374.3,1.3,5.0,2.0,SUV,50.0,5.0
59,0,31.7,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,1,43.32,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,2,43.69,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,3,44.87,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,4,45.33,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,5,45.96,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,6,46.47,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,7,46.92,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,8,48.59,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,9,49.23,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,10,51.09,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,11,53.03,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,12,54.22,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,13,54.59,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,14,55.4,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,15,57.02,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,16,57.82,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,17,58.08,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,18,59.24,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,19,60.95,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,20,62.56,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,21,62.99,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,22,64.37,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,23,64.89,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,24,65.4,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,25,79.14,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,26,86.64,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,27,94.27,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,28,99.28,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,29,112.99,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,30,125.91,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,31,137.19,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,32,149.69,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,33,156.21,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,34,165.79,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,35,174.3,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,36,180.24,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,37,190.1,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,38,204.31,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,39,209.71,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,40,217.63,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,41,224.7,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,42,232.08,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,43,246.17,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,44,255.85,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,45,265.51,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,46,278.12,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,47,284.66,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,48,294.53,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,49,303.83,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,50,314.8,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,51,329.8,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,52,342.49,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,53,351.47,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,54,364.75,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,55,371.45,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,56,376.76,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,57,383.8,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,58,392.21,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
59,59,402.31,5.53,2.0,0.8,Two-Wheeler,50.0,5.0
60,0,62.58,9.11,4.0,1.8,Car,50.0,5.0
60,1,63.63,9.11,4.0,1.8,Car,50.0,5.0
60,2,63.83,9.11,4.0,1.8,Car,50.0,5.0
60,3,64.0,9.11,4.0,1.8,Car,50.0,5.0
60,4,65.14,9.11,4.0,1.8,Car,50.0,5.0
60,5,74.52,9.11,4.0,1.8,Car,50.0,5.0
60,6,87.92,9.11,4.0,1.8,Car,50.0,5.0
60,7,94.52,9.11,4.0,1.8,Car,50.0,5.0
60,8,99.77,9.11,4.0,1.8,Car,50.0,5.0
60,9,109.26,9.11,4.0,1.8,Car,50.0,5.0
60,10,116.64,9.11,4.0,1.8,Car,50.0,5.0
60,11,122.13,9.11,4.0,1.8,Car,50.0,5.0
60,12,134.38,9.11,4.0,1.8,Car,50.0,5.0
60,13,140.5,9.11,4.0,1.8,Car,50.0,5.0
60,14,151.58,9.11,4.0,1.8,Car,50.0,5.0
60,15,159.39,9.11,4.0,1.8,Car,50.0,5.0
60,16,166.13,9.11,4.0,1.8,Car,50.0,5.0
60,17,174.92,9.11,4.0,1.8,Car,50.0,5.0
60,18,187.94,9.11,4.0,1.8,Car,50.0,5.0
60,19,196.86,9.11,4.0,1.8,Car,50.0,5.0
60,20,209.37,9.11,4.0,1.8,Car,50.0,5.0
60,21,215.62,9.11,4.0,1.8,Car,50.0,5.0
60,22,228.35,9.11,4.0,1.8,Car,50.0,5.0
60,23,235.72,9.11,4.0,1.8,Car,50.0,5.0
60,24,247.49,9.11,4.0,1.8,Car,50.0,5.0
60,25,258.15,9.11,4.0,1.8,Car,50.0,5.0
60,26,272.44,9.11,4.0,1.8,Car,50.0,5.0
60,27,281.31,9.11,4.0,1.8,Car,50.0,5.0
60,28,286.98,9.11,4.0,1.8,Car,50.0,5.0
60,29,292.17,9.11,4.0,1.8,Car,50.0,5.0
60,30,305.44,9.11,4.0,1.8,Car,50.0,5.0
