timestamp,day of week,road segment id,x-coord,y-coord,vehicles,lane count,heavy vehicle pct,traffic density,rain mm,temperature C,visibility m,road wetness index,ev percentage,fuel mix index,avg speed kmph,gore point,distance to gore m,CO2 emission,NOx,PM2.5,congestion
2026-02-12 21:00:00,Thursday,C2,77,32,1685,4,0.24,120.41,30.0,27,0.87,0.42,0.45,0.84,18.36,1,438,303.9,0.93,0.12,High
2026-01-12 09:00:00,Monday,B1,22,24,,4,0.18,14.91,28.0,32,0.41,0.69,0.64,0.7,102.84,0,408,217.77,,0.1,Low
2026-02-09 14:00:00,Monday,B1,37,26,1383,2,0.27,69.15,14.0,36,720.0,0.47,0.35,0.47,40.798167427834,0,454,188.569202542514,0.643669368524936,0.103852272837532,Medium
2026-01-17 18:00:00,Saturday,B2,1,7,957,4,0.39,25.49,30.0,32,800.0,0.23,0.18,0.7,88.6,1,469,113.3,0.86,0.12,Low
2026-02-21 01:00:00,Saturday,B2,23,91,633,3,0.16,17.55,6.0,37,400.0,0.62,0.09,0.71,103.55,0,212,172.9,0.44,0.13,Low
2026-02-07 06:00:00,Saturday,C1,46,22,1827,5,0.17,40.6,16.0,32,680.0,0.53,0.56,0.64,52.6149722482263,0,380,208.282038894945,0.770305143064393,,Medium
2026-01-16 04:00:00,Friday,C2,95,18,1898,3,0.27,48.66666666666670,19.0,38,620.0,0.63,0.29,0.43,60.843697698609,0,231,,0.724833929977921,0.0834528835251093,Medium
2026-01-21 02:00:00,Wednesday,C1,35,41,1886,3,0.18,75.44,7.0,20,860.0,0.23,0.36,0.48,30.18850788616,1,51,312.957574194043,1.02805899792184,0.138463601829373,High
2026-01-01 10:00:00,Thursday,D2,16,45,2490,2,0.27,24.07,7.0,21,880.0,0.06,0.31,0.55,99.22,1,36,283.63,1.24,0.14,Low
2026-02-26 08:00:00,Thursday,C2,9,49,1922,4,0.21,84.24,24.0,36,780.0,0.59,0.29,0.71,28.79,1,140,414.45,0.83,0.11,Medium
2026-03-10 04:00:00,Tuesday,A2,55,1,910,4,0.35,103.99,28.0,21,1000.0,0.43,0.48,0.82,110.04,1,165,367.68,0.9,0.09,High
2026-01-06 20:00:00,Tuesday,A2,50,83,924,2,0.16,20.5333333333333,22.0,39,560.0,0.73,0.48,0.77,59.4604694203621,0,23,98.1932727670749,0.329028768092484,0.0467488860053947,Low
2026-02-19 07:00:00,Thursday,B2,50,75,981,3,0.31,70.13,9.0,18,600.0,0.58,0.41,0.37,70.43,0,372,147.74,0.36,0.17,Medium
2026-01-05 23:00:00,Monday,A1,23,1,2846,5,0.32,72.49,17.0,33,0.73,0.74,0.24,0.49,20.53,1,257,218.92,1.02,0.04,Medium
2026-02-01 01:00:00,Sunday,B2,80,51,1182,4,0.17,35.8181818181818,20.0,35,600.0,0.67,0.56,0.74,55.5271013428855,0,322,146.59710889741,0.562587270380797,0.0958990927910368,Low
2026-03-07 05:00:00,Saturday,D1,99,21,3018,5,0.27,,23.0,26,0.68,0.63,0.06,0.68,49.45,1,240,272.69,0.71,0.15,Medium
2026-01-28 09:00:00,Wednesday,C1,42,19,1877,2,0.32,56.878787878787900,25.0,38,500.0,0.83,0.6,0.6,36.4012173091594,0,186,221.444060601557,0.828652547288047,0.13741335696636,Medium
2026-01-23 04:00:00,Friday,B1,11,46,604,5,0.13,15.4871794871795,11.0,35,780.0,0.37,0.11,0.73,60.9361570943811,0,425,108.526107389903,0.376157240974252,0.055809039434877,Low
2026-03-06 05:00:00,Friday,D2,78,21,2116,5,0.39,123.06,26.0,23,400.0,0.18,0.41,0.51,102.26,1,168,119.86,0.53,0.07,High
2026-02-17 05:00:00,Tuesday,D2,95,23,1347,3,0.37,126.91,14.0,30,0.75,0.7,0.13,0.52,94.21,1,125,277.83,0.92,0.04,High
2026-01-20 23:00:00,Tuesday,B2,10,18,2468,4,0.2,85.1034482758621,24.0,31,520.0,0.8,0.36,0.33,20.0,0,241,289.019260219158,0.846693142688298,0.102920964096391,High
2026-01-23 06:00:00,Friday,B2,94,5,1417,3,0.13,82.6,6.0,27,940.0,0.42,0.57,0.71,43.32,1,86,171.5,1.11,0.08,Medium
2026-03-10 21:00:00,Tuesday,A1,46,71,1911,3,0.3,77.75,19.0,19,800.0,0.16,0.32,0.54,39.41,0,90,367.69,1.24,0.06,Medium
2026-02-02 01:00:00,Monday,B1,47,28,2735,3,0.21,70.1282051282051,28.0,31,440.0,0.93,0.2,0.42,22.5315451397068,0,274,349.648259930824,0.916822674101089,0.0860123261113728,High
2026-02-16 20:00:00,Monday,A2,84,72,1775,3,0.29,42.4,13.0,35,0.81,0.3,0.25,0.81,38.39,1,283,302.77,1.04,0.15,Low
2026-02-22 07:00:00,Sunday,B1,16,75,1070,5,0.36,74.46,15.0,35,0.87,0.43,0.47,0.42,35.6,0,464,185.29,1.04,0.12,Medium
2026-01-08 16:00:00,Thursday,A1,33,28,2447,5,0.13,44.57,9.0,21,820.0,0.06,0.55,0.57,68.61,0,367,133.1,0.7,0.12,Low
2026-01-05 09:00:00,Monday,B2,51,77,1037,4,0.38,102.08,24.0,26,0.57,0.5,0.31,0.37,68.26,0,256,272.17,0.93,0.08,High
2026-01-17 12:00:00,Saturday,D1,70,42,1392,4,0.22,10.36,20.0,38,820.0,0.94,0.63,0.63,102.34,0,36,293.87,0.93,0.14,Low
2026-01-04 16:00:00,Sunday,B1,53,84,787,4,0.36,69.33,20.0,37,0.48,0.64,0.38,0.68,101.88,1,492,299.81,1.19,0.14,Medium
2026-03-10 18:00:00,Tuesday,D2,72,78,,5,0.11,22.94,26.0,38,0.96,0.12,0.51,0.5,82.26,1,417,216.9,,0.08,Low
2026-03-02 11:00:00,Monday,B1,19,85,1365,2,0.25,113.21,24.0,32,0.55,0.28,0.28,0.33,110.17,1,426,395.27,0.74,0.04,High
2026-01-28 14:00:00,Wednesday,A1,45,5,1503,4,0.35,34.1590909090909,12.0,28,0.76,0.4,0.21,0.38,49.0633545537631,0,88,189.639937706752,0.556497263429533,0.0547737178525789,Low
2026-03-03 17:00:00,Tuesday,B1,6,36,1120,2,0.18,24.03,8.0,28,920.0,0.93,0.54,0.35,88.65,1,424,327.6,0.55,0.11,Low
2026-03-10 16:00:00,Tuesday,B2,74,56,2606,2,0.16,10.29,21.0,25,0.72,0.94,0.65,0.33,68.23,0,270,184.55,1.2,0.1,Low
2026-02-15 13:00:00,Sunday,A1,39,59,871,3,0.36,101.64,20.0,40,420.0,0.79,0.16,0.7,28.73,0,500,372.12,0.64,0.05,High
2026-01-07 21:00:00,Wednesday,A1,28,55,2373,2,0.22,103.68,7.0,22,940.0,0.04,0.63,0.55,98.25,0,384,168.22,0.97,0.04,High
2026-02-17 12:00:00,Tuesday,A1,1,17,1996,5,0.33,98.39,9.0,28,920.0,0.95,0.05,0.83,36.94,1,256,298.44,0.32,0.17,High
2026-01-07 20:00:00,Wednesday,C1,100,58,unknown,2,0.38,89.75,8.0,22,0.81,0.52,0.61,0.57,58.61,0,276,160.66,0.65,0.13,Medium
2026-01-16 07:00:00,Friday,B2,31,67,1286,2,0.17,37.8235294117647,8.0,31,0.84,0.27,0.16,0.8,55.1227842906104,0,14,197.558845987504,0.643813248465133,0.0823586305519145,Low
2026-03-14 01:00:00,Saturday,A1,61,54,2704,5,0.33,93.14,22.0,36,0.54,0.9,0.11,0.5,102.08,1,332,284.1,0.29,0.16,High
2026-03-04 10:00:00,Wednesday,B1,73,69,863,2,0.37,,20.0,32,800.0,0.77,0.44,0.43,41.27,0,159,294.42,1.1,0.1,Medium
2026-03-10 12:00:00,Tuesday,C1,94,1,2261,5,0.32,112.31,22.0,25,0.5,0.19,0.59,0.38,16.27,1,219,196.91,0.45,0.07,High
2026-01-21 06:00:00,Wednesday,A2,20,73,2237,2,0.34,27.11,27.0,27,480.0,0.09,0.24,0.81,31.15,1,295,206.71,0.37,0.06,Low
2026-01-19 18:00:00,Monday,B1,84,21,761,3,0.22,27.1785714285714,18.0,21,640.0,0.6,0.3,0.5,61.1571270701116,0,57,111.197328443368,0.385364702571496,0.0631570333741321,Low
2026-01-18 05:00:00,Sunday,B1,57,4,2401,2,0.34,47.4,9.0,21,0.61,0.9,0.35,0.63,114.73,1,480,237.31,0.92,0.15,Medium
2026-02-05 21:00:00,Thursday,D2,9,3,1908,3,0.16,49.14,7.0,28,880.0,0.55,0.4,0.48,34.44,0,494,192.81,0.89,0.17,Medium
2026-01-27 12:00:00,Tuesday,B2,44,40,1285,3,0.35,29.2860465116279,19.0,39,620.0,0.63,0.38,0.75,34.2090206753781,1,281,227.34654014686,0.749695189591729,0.109835516874781,Medium
2026-02-19 01:00:00,Thursday,B2,74,69,1543,5,0.13,34.65,18.0,33,920.0,0.81,0.32,0.58,60.68,0,286,239.9,1.06,0.13,Low
2026-02-04 23:00:00,Wednesday,A1,70,26,2965,4,0.18,99.43,24.0,39,0.9,1.0,0.5,0.71,106.24,0,394,,1.08,0.14,High
2026-02-04 06:00:00,Wednesday,B2,35,84,1291,3,0.11,108.76,19.0,40,640.0,0.31,0.57,0.4,43.03,0,315,385.49,1.03,,High
2026-01-14 02:00:00,Wednesday,B2,51,49,1396,5,0.18,27.76,17.0,21,600.0,0.52,0.18,0.65,50.56,0,404,263.72,1.2,0.12,Low
2026-03-04 17:00:00,Wednesday,A1,24,91,1599,5,0.13,27.55,26.0,28,680.0,0.06,0.49,0.49,74.97,0,372,235.58,1.25,0.14,Low
2026-01-03 06:00:00,Saturday,C1,23,56,733,3,0.16,82.83,21.0,33,520.0,0.87,0.07,0.34,37.39,0,171,188.16,1.22,0.08,Medium
2026-01-25 00:00:00,Sunday,B1,38,74,2323,4,0.28,92.92,9.0,39,0.82,0.3,0.54,0.48,22.3777582605272,0,197,196.451096320345,,,High
2026-03-02 06:00:00,Monday,B1,48,48,739,4,0.17,106.09,1.0,33,0.85,0.84,0.54,0.7,103.59,0,178,324.69,0.5,0.13,High
2026-01-20 21:00:00,Tuesday,B1,87,14,869,2,0.21,36.26,13.0,25,0.89,0.47,0.38,0.84,52.6,0,111,234.91,1.14,0.11,Low
2026-01-18 07:00:00,Sunday,B1,29,8,842,2,0.35,21.5897435897436,15.0,39,700.0,0.5,0.06,0.36,65.1422619807607,0,243,144.883320094283,0.466394941746149,0.06426087931797,Low
2026-02-09 01:00:00,Monday,B2,4,26,849,3,0.23,32.89,21.0,27,400.0,0.98,0.4,0.72,110.12,1,226,118.59,1.08,0.1,Low
2026-01-15 23:00:00,Thursday,B2,96,14,1798,2,0.17,36.6938775510204,28.0,20,440.0,0.93,0.32,0.43,44.2505909856696,0,305,278.443802097708,0.915909962211038,0.131388028328961,Low
2026-03-09 16:00:00,Monday,B1,8,6,962,2,0.27,18.35,5.0,34,,0.29,0.6,0.52,56.89,1,262,154.09,0.47,0.05,Low
2026-01-02 13:00:00,Friday,A1,88,82,,2,0.23,67.81,25.0,35,680.0,0.31,0.24,0.3,,0,487,141.96,0.4,0.11,Medium
2026-01-01 21:00:00,Thursday,A2,65,76,2199,4,0.33,24.99,21.0,27,0.62,0.42,0.14,0.65,49.37,0,380,127.94,0.77,0.04,Low
2026-01-31 14:00:00,Saturday,B2,85,27,868,5,0.4,37.96,29.0,24,0.86,0.88,0.62,0.37,109.8,0,227,375.62,1.11,0.06,Low
2026-03-06 13:00:00,Friday,B1,98,5,441,3,0.26,127.91,14.0,28,0.87,0.36,0.42,0.8,38.82,0,107,224.91,0.65,0.1,High
2026-02-04 08:00:00,Wednesday,A1,50,49,625,3,0.4,75.58,30.0,30,980.0,0.29,0.3,0.75,38.66,0,392,388.26,0.36,0.09,Medium
2026-01-02 18:00:00,Friday,C2,19,8,2854,2,0.31,35.97,26.0,31,500.0,0.86,0.61,0.44,82.08,0,14,401.95,0.53,0.11,Low
2026-01-28 11:00:00,Wednesday,C2,38,92,1261,3,0.14,33.1842105263158,3.0,26,940.0,0.1,0.09,0.67,56.9962733754582,0,258,176.140563965825,0.528809497220787,0.0520336558652047,Low
2026-01-12 22:00:00,Monday,A1,94,55,365,5,0.33,82.87,5.0,36,0.64,0.73,0.35,0.79,,1,78,236.91,0.48,0.07,Medium
2026-02-23 16:00:00,Monday,C2,37,52,578,5,0.39,11.04,1.0,31,0.5,0.95,0.54,0.45,60.71,1,221,180.3,0.9,0.08,Low
2026-02-21 21:00:00,Saturday,D2,38,37,2418,3,0.29,88.13,7.0,32,400.0,0.19,0.36,0.79,106.33,0,351,210.23,1.2,0.14,Medium
2026-02-15 03:00:00,Sunday,D2,65,87,313,4,0.2,119.0,4.0,22,0.93,0.94,0.13,0.33,45.58,1,204,293.69,0.91,0.12,High
2026-01-22 04:00:00,Thursday,B2,0,66,2650,5,0.16,84.3181818181818,6.0,26,880.0,0.2,0.11,0.4,25.9449404317187,1,436,485.732846826961,1.39635853004173,0.142937587843997,High
2026-03-03 03:00:00,Tuesday,C2,60,92,358,3,0.24,120.36,3.0,31,0.41,0.15,0.23,0.78,16.56,0,64,333.57,1.04,0.16,High
2026-01-30 05:00:00,Friday,C1,40,83,1635,2,0.14,45.84,13.0,40,480.0,0.83,0.11,0.3,25.23,1,248,312.25,1.1,0.1,Medium
2026-02-05 10:00:00,Thursday,B2,64,60,2503,4,0.37,113.84,20.0,30,,0.12,0.58,0.44,61.78,1,129,356.29,0.62,0.06,High
2026-03-04 21:00:00,Wednesday,B2,73,33,297,4,0.1,109.55,27.0,28,800.0,0.46,0.28,0.71,107.08,1,287,284.91,1.05,0.13,High
2026-02-28 16:00:00,Saturday,C2,21,46,904,2,0.39,89.19,8.0,27,0.78,0.1,0.48,0.57,34.56,0,271,134.16,0.52,0.15,Medium
2026-02-18 07:00:00,Wednesday,B1,21,86,421,4,0.19,62.16,10.0,37,0.88,0.1,0.08,0.6,30.8,0,248,257.49,0.35,0.07,Medium
2026-01-14 13:00:00,Wednesday,A2,2,8,1110,3,0.16,58.07,21.0,38,480.0,0.92,0.09,0.85,34.78,1,414,128.15,1.16,0.15,Medium
2026-02-01 20:00:00,Sunday,A1,39,40,2548,2,0.34,98.0,12.0,36,760.0,0.4,0.55,0.7,22.3600298911719,0,180,256.257644173445,0.888173890364685,0.123858461642624,High
2026-01-18 13:00:00,Sunday,A2,13,23,2396,4,0.28,108.909090909091,13.0,34,740.0,0.43,0.43,0.77,,0,36,233.513345397778,0.687340593612981,0.0815370693550891,High
2026-01-11 19:00:00,Sunday,A1,1,67,2527,2,0.14,24.29,25.0,18,500.0,0.57,0.49,0.38,38.51,1,103,397.83,1.0,0.11,Low
2026-01-07 00:00:00,Wednesday,C2,27,52,1871,3,0.16,69.11,7.0,24,0.99,0.53,0.26,0.52,92.33,0,238,131.84,1.04,0.15,Medium
2026-01-15 18:00:00,Thursday,C1,58,14,2250,3,0.15,126.0,21.0,37,580.0,0.7,0.45,0.37,12.0,1,300,321.729049304637,0.970491741151531,0.146316049510253,High
2026-01-25 09:00:00,Sunday,A1,4,26,1660,5,0.26,116.76,,26,940.0,0.33,0.61,0.71,62.89,1,306,211.75,0.65,0.04,High
2026-02-03 13:00:00,Tuesday,B1,45,16,2090,3,0.24,87.0833333333333,5.0,23,900.0,0.17,0.26,0.52,30.336820662295,0,244,290.590046543385,0.970833236285674,0.133064626748366,High
2026-03-06 16:00:00,Friday,B2,76,23,1979,3,0.27,48.29,5.0,25,0.73,0.8,0.36,0.4,53.13,0,496,309.66,0.44,0.15,Medium
2026-01-07 23:00:00,Wednesday,B2,100,50,2907,2,0.25,44.42,12.0,25,880.0,0.39,0.24,0.45,62.61,1,163,169.23,0.35,0.06,Low
2026-01-23 01:00:00,Friday,A1,56,76,2588,5,0.28,68.1052631578947,18.0,32,640.0,0.6,0.25,0.67,34.6164253613215,0,389,305.532991304224,0.838618542625498,0.075162604651346,Medium
2026-01-02 05:00:00,Friday,D2,13,75,2665,4,0.39,45.19,29.0,27,0.61,0.85,0.4,0.84,26.64,1,126,255.79,1.05,0.1,Medium
2026-02-07 02:00:00,Saturday,B1,77,57,641,4,0.24,33.73,19.0,32,0.57,0.32,0.06,0.33,47.65,1,188,132.49,1.09,0.09,Low
2026-02-08 05:00:00,Sunday,C2,74,64,,5,0.23,69.08,15.0,29,760.0,0.07,0.55,0.47,63.55,0,299,200.93,1.03,0.17,Medium
2026-01-20 07:00:00,Tuesday,A2,43,58,2923,3,0.37,84.5,1.0,40,980.0,0.04,0.17,0.62,36.29,1,149,271.0,0.71,0.08,Medium
2026-01-09 04:00:00,Friday,A2,52,88,1470,4,0.23,58.08,29.0,39,800.0,0.82,0.48,0.51,101.13,1,498,217.01,0.83,0.05,Medium
2026-02-10 06:00:00,Tuesday,C2,63,19,2024,3,0.39,78.7111111111111,12.0,28,760.0,0.4,0.32,0.7,25.7344133488697,1,326,377.220247646656,1.23965014108388,0.174912492390056,High
2026-02-26 00:00:00,Thursday,B1,57,90,793,3,0.17,99.81,23.0,38,0.41,0.68,0.64,0.38,110.04,1,347,366.96,1.18,0.05,High
2026-02-18 02:00:00,Wednesday,A2,98,54,2211,2,0.16,44.25,18.0,37,460.0,0.24,0.35,0.67,54.61,0,203,175.67,0.32,0.09,Low
2026-01-05 20:00:00,Monday,A1,61,17,1922,4,0.25,56.529411764705900,6.0,35,880.0,0.2,0.1,0.77,49.2753647225446,0,120,270.569822741647,0.80532188644203,0.0835035709898338,Medium
2026-02-20 04:00:00,Friday,C2,63,39,2525,2,0.22,92.87,1.0,24,0.88,0.45,0.25,0.5,71.04,1,176,91.64,0.4,0.15,High
2026-02-10 21:00:00,Tuesday,C1,62,10,1210,5,0.28,33.47,3.0,22,800.0,0.84,0.28,0.77,59.02,1,417,360.88,0.91,0.12,Low
2026-03-06 09:00:00,Friday,D2,8,9,439,3,0.3,24.54,4.0,36,900.0,0.11,0.11,0.77,66.51,0,80,168.92,,0.12,Low
2026-03-08 13:00:00,Sunday,D1,14,27,3078,5,0.29,122.77,23.0,39,880.0,0.04,0.09,0.4,40.19,0,294,360.24,1.16,0.09,High
2026-02-19 19:00:00,Thursday,D2,19,15,2020,2,0.32,74.5,20.0,36,0.97,0.82,0.56,0.83,107.81,1,155,264.26,0.44,0.05,Medium
2026-01-12 05:00:00,Monday,D1,57,49,1235,5,0.31,34.66,21.0,38,0.41,0.66,0.21,0.63,28.72,0,261,325.79,0.39,0.05,Low
2026-01-06 18:00:00,Tuesday,B1,77,13,2431,4,0.33,105.695652173913,12.0,23,760.0,0.4,0.12,0.73,20.0,0,323,322.856925660142,0.899829599450716,0.101837858788356,High
2026-02-24 18:00:00,Tuesday,D1,2,75,2842,5,0.11,118.85,30.0,22,,0.01,0.14,0.58,101.1,0,178,387.35,0.79,0.1,High
2026-03-14 05:00:00,Saturday,C1,62,9,582,2,0.16,,21.0,18,0.67,0.58,0.1,0.44,54.96,1,440,103.16,0.68,0.06,High
2026-01-23 14:00:00,Friday,D1,44,70,,5,0.32,87.51,27.0,23,980.0,0.56,0.12,0.61,34.24,0,490,276.03,0.46,0.1,Medium
2026-03-13 20:00:00,Friday,B1,67,70,580,4,0.26,,5.0,18,960.0,0.24,0.51,0.7,113.7,0,374,105.08,0.64,0.12,High
2026-01-17 20:00:00,Saturday,C1,37,0,1827,3,0.37,49.3783783783784,3.0,25,0.94,0.1,0.28,0.47,57.9313252950893,0,338,210.894933085121,0.645045883765923,,Medium
2026-02-10 22:00:00,Tuesday,D2,16,20,2600,3,0.2,13.58,5.0,32,0.65,0.38,0.12,0.39,92.58,0,251,134.42,0.75,0.08,Low
2026-01-11 11:00:00,Sunday,B1,8,75,1783,5,0.11,61.4827586206897,4.0,31,920.0,0.13,0.21,0.57,37.0110481087136,0,9,207.094701238539,0.593579533035034,0.0551001448057098,Medium
2026-01-30 18:00:00,Friday,B1,28,70,1739,3,0.35,48.692,25.0,27,500.0,0.83,0.17,0.79,25.7534636530836,1,396,356.16034657715,1.04128572236941,0.145222906865011,Medium
2026-03-02 13:00:00,Monday,C1,44,24,520,4,0.36,22.76,17.0,18,0.4,0.17,0.34,0.68,101.88,1,155,292.2,1.22,0.08,Low
2026-01-28 20:00:00,Wednesday,D1,44,73,2644,2,0.3,112.64,13.0,35,720.0,0.7,0.41,0.41,32.84,0,369,279.74,0.44,0.11,High
2026-02-20 06:00:00,Friday,A1,70,3,1712,5,0.2,16.1,1.0,23,900.0,0.01,0.17,0.53,96.42,1,240,377.7,0.88,,Low
2026-01-24 18:00:00,Saturday,A2,98,62,474,5,0.15,58.77,14.0,34,0.64,0.8,0.51,0.52,94.11,0,123,88.47,0.47,0.14,Medium
2026-01-03 14:00:00,Saturday,B1,49,50,2528,2,0.34,97.2307692307692,23.0,29,0.54,0.77,0.37,0.68,20.0,0,297,309.787861077408,0.947308082763489,0.127308023322277,High
2026-02-11 02:00:00,Wednesday,D2,84,45,2184,4,0.2,74.95,30.0,18,0.75,0.3,0.08,0.64,105.87,0,461,168.12,0.68,0.07,Medium
2026-03-11 16:00:00,Wednesday,A2,85,21,956,5,0.15,42.29,9.0,39,780.0,0.63,0.2,0.31,72.66,0,169,169.21,0.7,0.17,Low
2026-02-01 09:00:00,Sunday,B1,4,11,3098,5,0.24,124.62,19.0,39,,0.32,0.49,0.7,110.74,0,108,374.2,1.06,0.07,High
2026-01-02 00:00:00,Friday,C2,74,75,1706,5,0.25,38.7727272727273,0.0,33,1000.0,0.0,0.56,0.5,65.0139661784231,0,78,149.600707011718,0.517297659937803,0.0505191715088579,Low
2026-01-27 02:00:00,Tuesday,C2,39,97,368,4,0.22,57.35,6.0,27,0.77,0.62,0.3,0.54,107.48,1,308,126.64,0.64,0.04,Medium
2026-01-24 04:00:00,Saturday,A2,84,62,2576,3,0.33,101.31,10.0,29,920.0,0.28,0.09,0.49,63.62,0,240,322.79,0.94,0.11,High
2026-01-07 17:00:00,Wednesday,D2,78,85,1526,2,0.17,114.09,5.0,22,0.52,0.22,0.32,0.32,17.99,0,426,284.91,0.28,0.15,High
2026-02-17 19:00:00,Tuesday,C1,81,6,1730,2,0.2,79.66,29.0,24,560.0,0.41,0.42,0.73,53.27,1,229,160.75,0.73,0.12,Medium
2026-02-26 04:00:00,Thursday,B1,94,17,2893,4,0.25,56.16,19.0,40,680.0,0.96,0.63,0.55,28.34,1,308,319.5,1.01,0.08,Medium
2026-02-19 16:00:00,Thursday,D2,29,9,390,2,0.2,111.5,7.0,36,0.76,0.1,0.5,0.7,83.19,1,415,146.49,0.28,0.08,High
2026-03-02 11:00:00,Monday,D2,63,92,3076,4,0.31,31.2,0.0,19,0.54,0.37,0.5,0.59,56.36,1,177,282.48,0.87,0.06,Low
2026-01-13 21:00:00,Tuesday,B1,54,19,3094,2,0.39,129.23,11.0,18,0.44,0.85,0.43,0.55,17.45,0,427,185.75,0.37,0.16,High
2026-03-08 21:00:00,Sunday,A1,2,87,2579,2,0.2,83.53,8.0,23,640.0,0.47,0.42,0.5,64.88,0,214,319.74,0.64,0.15,Medium
2026-01-14 10:00:00,Wednesday,A1,46,45,2329,4,0.24,67.13,9.0,24,820.0,0.3,0.08,0.51,27.7411780693609,1,213,408.273178300149,1.0933231518132,0.112236711233937,High
2026-02-02 11:00:00,Monday,A2,37,58,1598,5,0.37,37.1627906976744,4.0,29,920.0,0.13,0.15,0.47,62.7209044129206,0,446,259.930981601063,0.880836136931666,0.110352591643489,Low
2026-01-30 06:00:00,Friday,B1,83,14,2618,5,0.16,71.59,21.0,39,640.0,0.44,0.11,0.48,18.13,0,302,395.92,0.8,0.13,Medium
2026-02-16 19:00:00,Monday,B1,78,70,2979,5,0.26,54.45,1.0,40,640.0,0.79,0.28,0.62,,0,217,129.85,0.74,0.07,Medium
2026-01-25 19:00:00,Sunday,A2,3,70,1666,2,0.39,80.85,1.0,39,620.0,0.27,0.63,0.36,106.08,1,19,,0.96,0.16,Medium
2026-01-31 11:00:00,Saturday,B2,37,84,615,2,0.28,29.6896551724138,8.0,27,840.0,0.27,0.44,0.58,38.075041536493,1,204,161.49190586683,0.677190166463723,0.126716505211457,Low
2026-02-19 10:00:00,Thursday,D1,24,34,3068,5,0.33,22.31,0.0,18,820.0,0.54,0.09,0.45,,0,248,130.42,0.42,0.1,Low
2026-03-02 06:00:00,Monday,A2,71,97,2326,5,0.2,69.13,27.0,39,0.72,0.73,0.54,0.32,92.9,0,165,282.38,0.59,0.08,Medium
2026-02-24 22:00:00,Tuesday,A1,45,69,1717,2,0.25,50.95,27.0,31,500.0,0.96,0.43,0.76,85.73,1,90,330.82,1.22,0.07,Medium
2026-01-10 17:00:00,Saturday,B1,0,7,2767,5,0.11,67.4878048780488,0.0,21,1000.0,0.0,0.33,0.57,47.1950992511882,0,76,267.37113447027,0.758458810030399,0.0445010056394507,Medium
2026-03-01 23:00:00,Sunday,B1,5,11,unknown,5,0.21,84.92,19.0,33,880.0,0.64,0.57,0.53,74.5,1,383,188.59,1.09,0.06,Medium
2026-03-01 11:00:00,Sunday,B2,88,11,1575,2,0.25,119.2,11.0,19,780.0,0.62,0.27,0.4,70.88,0,287,322.63,0.48,0.17,High
2026-01-12 11:00:00,Monday,B2,24,40,1481,4,0.39,54.851851851851900,9.0,28,820.0,0.3,0.31,0.72,49.0775675455185,0,291,231.026409637666,0.832693670151777,0.127935238916036,Medium
2026-02-08 04:00:00,Sunday,B1,58,23,1589,2,0.26,24.98,24.0,40,0.48,0.65,0.21,0.66,106.33,1,464,219.46,0.38,0.15,Low
2026-01-25 18:00:00,Sunday,D1,49,90,2676,2,0.39,120.65,25.0,30,480.0,0.23,0.22,0.77,16.45,1,1,110.75,1.2,0.09,High
2026-02-08 17:00:00,Sunday,D2,59,62,2193,4,0.34,88.77,20.0,24,540.0,0.87,0.28,0.42,22.96,1,241,190.06,1.04,0.11,Medium
2026-01-08 20:00:00,Thursday,B1,1,5,2178,2,0.29,74.3707317073171,28.0,29,440.0,0.93,0.19,0.45,23.0835019548024,1,334,488.434887459838,1.47433735714558,0.208171053144033,High
2026-03-06 07:00:00,Friday,D2,61,13,3115,5,0.38,91.34,18.0,38,780.0,0.71,0.31,0.72,55.26,1,208,184.16,0.87,0.13,High
2026-01-15 01:00:00,Thursday,A2,35,93,1243,2,0.18,89.0,25.0,27,0.84,0.57,0.58,0.43,43.28,0,387,405.82,1.18,0.15,Medium
2026-01-16 17:00:00,Friday,A2,3,69,2451,3,0.35,12.24,25.0,36,0.45,0.84,0.19,0.74,104.84,0,400,195.39,1.1,0.17,Low
2026-01-25 16:00:00,Sunday,C2,34,34,2377,3,0.35,115.48,22.0,20,620.0,0.7,0.38,0.31,83.62,1,123,300.62,0.4,0.11,High
2026-01-01 17:00:00,Thursday,C2,35,5,1367,4,0.2,32.5476190476191,18.0,23,640.0,0.6,0.15,0.33,54.7071698078365,0,309,187.239012860067,0.541641816004112,0.0593681036160872,Low
2026-01-02 22:00:00,Friday,D2,86,73,1591,2,0.37,18.27,4.0,37,0.58,0.11,0.61,0.83,34.71,1,149,323.32,1.2,0.05,Low
2026-01-18 11:00:00,Sunday,D1,73,71,unknown,5,0.18,109.46,1.0,31,480.0,0.46,0.58,0.31,36.6,0,204,394.49,0.71,0.14,High
2026-03-08 20:00:00,Sunday,B2,31,83,2661,3,0.23,14.49,15.0,34,0.72,0.35,0.15,0.6,34.63,1,423,270.88,0.46,0.13,Low
2026-02-01 05:00:00,Sunday,B2,98,6,1574,2,0.14,26.95,13.0,23,0.81,0.44,0.61,0.32,25.0,1,398,137.85,1.13,0.05,Low
2026-03-14 13:00:00,Saturday,A2,76,60,2472,5,0.11,99.91,28.0,38,560.0,0.68,0.42,0.71,20.09,1,50,279.91,0.56,0.17,High
2026-01-24 01:00:00,Saturday,A2,46,29,2966,5,0.16,78.0526315789474,21.0,21,580.0,0.7,0.49,0.47,,0,419,323.06315359968,1.03978510874714,0.127187485980689,High
